0	0	0
2	0	-15
2	0	-15
43	0	0
46	5	-25
45	-25	45
44	0	0
46	50	40
45	0	-20
46	15	-25
44	0	-25
45	-15	25
45	5	15
45	0	5
45	-15	20
42	0	0
46	0	0
47	0	30
46	0	0
47	0	25
45	-10	55
45	5	-20
44	-40	55
47	0	0
51	0	0
45	-15	20
44	-40	35
43	0	0
46	40	45
47	0	25
42	0	0
44	0	0
46	0	75
45	0	0
45	0	0
41	0	0
45	-20	30
44	-40	35
44	0	50
46	10	-55
41	0	-10
45	-15	20
45	0	0
43	0	0
45	0	0
45	-20	30
42	0	0
44	-35	50
46	40	30
48	0	15
45	-10	30
44	0	0
44	0	0
47	0	30
45	0	0
42	0	0
45	-15	25
46	30	15
45	0	0
48	0	85
44	-40	55
45	-15	20
48	0	-35
44	0	0
56	0	0
45	-20	30
45	-5	5
41	0	0
43	0	0
48	0	-20
46	20	20
43	0	30
40	0	0
56	0	0
45	-20	30
46	5	-20
44	0	0
43	0	0
46	0	0
48	0	-5
42	0	0
45	-15	20
46	35	10
41	0	0
47	60	-5
44	-40	55
45	-15	25
47	60	-20
48	0	50
45	-15	20
41	0	0
44	0	0
45	0	0
47	55	-20
56	0	0
46	5	-20
46	25	-40
41	0	0
47	55	-25
57	0	0
46	20	25
40	0	75
42	0	20
46	0	0
45	0	0
44	0	80
45	0	0
46	35	25
42	0	0
47	0	40
48	0	0
45	0	0
45	0	0
46	30	20
44	0	0
46	55	45
43	0	0
44	0	0
42	0	0
46	40	30
47	0	0
44	0	0
40	0	45
44	0	0
42	0	0
46	25	15
47	0	25
45	-15	20
44	0	0
43	0	0
46	40	30
47	0	60
45	-15	25
42	0	0
44	-35	5
45	10	0
47	0	75
45	-20	30
43	0	0
45	0	0
45	0	0
45	0	0
48	0	20
45	-15	20
43	0	80
41	0	0
44	0	0
42	0	0
45	-55	55
45	-40	55
46	40	45
45	25	-40
44	0	0
45	-30	55
43	0	0
46	30	45
47	0	25
45	-20	30
43	0	45
43	0	80
45	0	-30
47	0	25
45	-15	20
45	-15	35
43	0	0
45	0	-30
47	0	25
45	-15	25
45	5	-25
42	0	0
44	-20	35
45	-35	45
44	-55	55
45	5	-20
46	20	-40
44	0	0
45	-35	50
45	-40	55
45	0	-25
45	0	0
45	-15	20
45	-15	35
43	0	0
45	0	-30
47	0	25
45	-15	25
45	-10	30
43	0	85
45	0	-25
47	0	30
45	-55	55
45	5	-20
44	-10	50
43	0	0
48	0	20
45	-35	45
46	30	35
44	0	0
42	0	0
41	0	0
45	-15	25
46	40	45
44	0	60
45	-15	20
45	-30	55
43	0	0
46	30	45
47	0	0
47	0	30
45	-40	55
49	0	10
46	30	35
47	0	0
47	0	25
45	-55	55
43	0	75
44	-10	55
46	0	0
48	0	15
45	-40	55
45	0	0
45	0	0
45	0	0
41	0	0
45	-20	30
0	0	0
46	25	40
46	20	-40
41	0	15
45	-10	30
43	0	-5
44	0	0
47	0	20
45	-15	20
45	-15	25
43	0	0
45	0	-30
47	0	25
45	-15	25
45	-10	30
48	0	25
46	0	0
47	0	25
45	-20	30
45	5	-20
76	0	0
44	-25	15
48	0	20
45	-15	20
45	0	-20
42	0	0
44	0	0
43	0	0
45	0	70
45	-40	55
45	0	-30
45	0	0
45	-15	20
45	-40	55
44	0	70
45	0	-30
45	0	0
45	-20	20
45	-15	25
48	0	20
45	-20	20
47	0	25
45	-55	55
45	-20	30
45	-15	25
44	0	0
47	0	25
45	-40	55
45	-15	20
44	0	0
47	0	0
45	0	0
45	-20	30
45	0	70
45	-15	25
45	0	10
45	0	0
45	-15	20
44	-35	25
44	0	35
46	10	-40
49	0	0
45	-15	25
45	-15	25
44	0	40
46	15	-15
43	0	0
45	-15	20
45	-20	30
48	0	0
48	0	0
46	0	0
49	0	0
45	-15	25
45	-15	20
46	30	10
49	0	0
49	0	0
45	-20	30
44	0	0
44	0	0
44	-45	0
45	-15	25
45	-15	20
45	-10	25
44	-50	20
44	-45	0
47	0	30
45	-15	25
45	0	0
44	0	0
44	0	-60
47	0	0
45	-15	20
44	0	0
44	0	0
43	0	0
45	0	0
48	0	20
45	-15	25
44	0	0
44	0	0
42	0	0
45	0	0
44	-55	55
45	-20	30
40	0	-60
45	-30	0
48	0	0
43	0	0
43	0	0
41	0	0
41	0	0
45	-15	20
45	-20	30
43	0	40
45	-10	0
45	0	0
45	-15	25
45	-15	20
44	0	0
47	0	0
42	0	0
45	0	0
47	0	0
45	-15	25
43	0	40
43	0	0
45	0	0
45	-15	25
42	0	0
45	-15	20
48	0	0
46	0	0
45	0	0
45	-20	30
41	0	0
44	0	0
39	30	40
45	-15	25
45	-15	20
43	0	50
45	0	10
34	0	0
45	-20	30
45	-15	25
44	0	40
45	0	0
45	0	0
45	-35	25
47	0	25
45	-15	20
46	15	-15
44	-40	15
45	-15	25
45	-15	25
44	0	40
45	-25	-10
44	-35	10
44	-55	55
45	-20	30
40	0	-60
45	-25	-5
45	-15	25
45	-15	10
44	-50	20
44	-40	-5
48	0	25
45	-20	30
46	10	-40
44	-50	-10
45	-15	25
45	-15	20
44	0	35
46	15	-20
44	-40	15
48	0	20
45	-15	25
47	60	-20
49	0	0
49	0	0
44	-35	45
45	-15	20
46	0	0
46	0	0
44	-55	55
45	-15	25
44	0	0
47	0	0
45	0	0
45	-15	25
45	-40	55
