5	0	0
45	0	0
42	0	0
30	5	10
30	5	10
27	0	0
27	0	0
22	0	0
27	0	0
29	0	0
27	0	0
32	0	0
24	0	0
28	0	0
22	0	0
31	25	-35
30	0	0
29	0	0
34	0	0
35	0	0
33	0	0
33	0	0
30	0	10
38	0	0
33	0	0
33	0	0
31	25	-40
23	0	0
29	0	0
32	0	0
25	0	0
26	0	0
29	0	0
24	0	0
31	25	-40
39	0	15
27	0	0
28	0	0
30	-15	-35
51	0	0
30	0	10
27	0	0
30	0	-15
33	0	0
25	0	10
31	30	-40
27	0	0
33	0	0
31	5	-5
30	10	20
32	0	0
37	0	0
29	0	0
24	0	0
29	0	0
33	0	0
34	0	0
25	0	10
33	0	0
28	0	45
25	0	10
25	0	5
31	0	0
30	0	0
29	0	0
29	0	0
27	0	5
33	0	0
31	0	0
26	0	0
30	0	0
29	0	0
30	10	20
30	0	0
37	0	0
29	0	0
31	0	0
31	25	-40
31	25	-40
27	0	0
29	0	0
32	0	0
31	0	0
26	0	0
33	0	0
31	30	-35
32	0	0
29	0	0
29	0	0
27	0	5
31	25	-35
29	0	0
31	0	0
29	0	0
30	0	0
29	0	0
32	0	0
34	0	0
36	0	0
33	0	0
32	0	0
33	0	0
29	0	0
31	35	0
25	0	-55
27	0	0
22	0	0
30	0	0
35	0	0
30	5	10
29	-40	25
30	0	-30
23	0	-45
23	0	0
33	0	0
34	0	0
29	0	0
33	0	0
29	0	0
31	30	-35
29	0	0
27	0	0
24	0	0
26	0	0
24	0	0
29	0	0
31	0	0
31	0	0
26	0	0
26	0	0
33	0	0
24	0	0
31	25	-35
29	0	0
23	0	0
29	0	0
30	0	0
31	35	-25
31	25	-40
23	0	-50
25	0	20
27	0	-55
28	0	0
33	0	0
34	0	0
22	0	0
22	0	0
22	0	0
33	0	0
37	0	0
25	0	10
27	0	0
22	0	0
25	0	10
33	0	0
37	0	0
25	0	-40
24	0	0
21	0	0
31	35	-30
33	0	0
34	0	0
26	0	0
31	0	0
26	0	0
30	10	20
25	0	-60
34	0	0
27	0	0
27	0	0
22	0	0
30	0	10
25	0	-60
34	0	0
27	55	60
30	0	-30
27	0	0
32	0	0
31	30	-30
33	0	0
25	0	0
31	35	-30
31	35	5
33	0	0
34	0	0
28	0	5
30	5	15
20	0	0
35	0	0
35	0	0
35	0	0
29	0	0
29	0	0
29	0	0
30	5	10
33	0	0
26	0	0
31	35	-30
30	10	15
51	0	0
31	30	-35
17	0	0
25	0	20
27	0	-55
34	0	0
31	30	-40
31	0	0
25	0	0
25	0	15
31	30	-35
25	0	-45
27	0	0
22	0	0
33	0	0
