what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444626213944
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1444626214824
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444626216688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444626226306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444626231087
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444626231107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444626285222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444626319059
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444626320479
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1444626324839
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444626326059
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444626389602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444626417569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444626418849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444626419889
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444626422729
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444626423459
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1444626424329
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444626426109
