what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"en_AU",1444449527476
processors,sysinfo,,,"4",1444449527476
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1444449527476
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1444449527476
java.specification.name,sysinfo,,,"Java Platform API Specification",1444449527476
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1444449527476
java.specification.version,sysinfo,,,"1.6",1444449527476
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1444449527476
java.version,sysinfo,,,"1.6.0_23",1444449527476
java.vm.info,sysinfo,,,"mixed mode",1444449527476
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1444449527476
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1444449527476
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1444449527476
java.vm.specification.version,sysinfo,,,"1.0",1444449527476
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1444449527476
java.vm.version,sysinfo,,,"19.0-b09",1444449527476
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1444449527574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444449592948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444449592996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444449595062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444451850560
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444451852622
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444451852775
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1444451853307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444451856253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444451857247
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1444451859565
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1444451862570
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1444451862972
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1444451862980
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1444451863056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444451863163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444451864169
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444451864398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444451865141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444451866271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444451866695
error,log,,,"Unable to validate connection settings.",1444451879880
error,log,,,"Unable to validate connection settings.",1444451879882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452020123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452021783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452313622
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1444452315598
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444452320853
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444452321005
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444452322553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452349647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452511275
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444452513749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452527987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452528775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1444452536592
error,log,,,"Unable to validate connection settings.",1444452538602
error,log,,,"Unable to validate connection settings.",1444452538603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452538633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452555683
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444452564816
error,log,,,"Unable to validate connection settings.",1444452567409
error,log,,,"Unable to validate connection settings.",1444452567410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452567440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452568565
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1444452579507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452580030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452588971
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1444452588984
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444452592187
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1444452592585
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1444452592649
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1444452592658
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1444452592664
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1444452592692
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1444452595839
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444452599440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452621162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452623572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452626579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452628637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452635269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452697008
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444452697022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452699813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452794208
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1444452794968
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1444452795295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452813886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452816780
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444452834827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452835963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452851012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452851166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452852096
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444452856727
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444452859292
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1444452860335
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1444452860432
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444452862874
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444452863965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452865181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452872992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452896067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452913619
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1444452913871
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444452913969
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1444452914421
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1444452914421
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1444452914421
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1444452914421
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1444452914428
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1444452914428
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1444452914428
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1444452914428
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1444452914428
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1444452914461
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1444452914461
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1444452914461
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1444452914477
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1444452914505
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1444452914505
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1444475278371
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1444475278371
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1444475278375
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1444475278375
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1444475278379
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1444475278381
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1444475278390
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1444475278391
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1444475278391
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1444475278391
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1444475278392
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1444475278392
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1444475278418
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1444475278418
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1444475278418
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1444475278418
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1444475278419
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1444475278419
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1444475278420
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1444475278420
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1444475278421
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1444475278421
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1444475278422
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1444475278422
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1444475278440
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1444475278440
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1444475278441
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1444475278441
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1444475278442
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1444475278442
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1444475278489
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1444475278489
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1444475278489
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1444475278490
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1444475278490
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1444475278490
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1444475278491
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1444475278491
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1444475278511
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1444475278511
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1444475278549
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1444475278574
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1444475278585
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1444475278585
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1444475278586
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1444475278589
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1444475278591
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1444475278604
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1444475278605
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1444475278605
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1444475278605
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1444475278606
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1444475278606
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1444475278607
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1444475278607
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1444475278624
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1444475278624
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1444475278625
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1444475278625
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1444475278626
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1444475278626
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1444475278627
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1444475278627
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1444475278627
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1444475278627
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1444475278628
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1444475278628
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1444475278629
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1444475278629
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1444475278630
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1444475278630
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1444475278630
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1444475278631
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1444475278632
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1444475278632
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1444475278633
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1444475278633
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1444475278633
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1444475278651
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1444475278652
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1444475278652
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1444475278652
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1444475278653
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1444475278668
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1444475278669
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1444475278669
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1444475278669
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1444475278670
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1444475278670
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1444475278670
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1444475278671
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1444475278671
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1444475278671
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1444475278671
os,sysinfo,,,"win32",1444475278673
arch,sysinfo,,,"x86",1444475278673
ws,sysinfo,,,"win32",1444475278673
locale,sysinfo,,,"en_AU",1444475278673
processors,sysinfo,,,"4",1444475278673
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1444475278673
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1444475278673
java.specification.name,sysinfo,,,"Java Platform API Specification",1444475278673
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1444475278673
java.specification.version,sysinfo,,,"1.6",1444475278673
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1444475278673
java.version,sysinfo,,,"1.6.0_23",1444475278673
java.vm.info,sysinfo,,,"mixed mode",1444475278673
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1444475278673
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1444475278673
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1444475278673
java.vm.specification.version,sysinfo,,,"1.0",1444475278673
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1444475278673
java.vm.version,sysinfo,,,"19.0-b09",1444475278673
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1444475278705
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1444475279110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444475281543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444475283989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444475284608
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444475292510
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444475292633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444475299276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444475798943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444475799680
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1444476107137
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444476107179
