what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444539999581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444540020549
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444540020557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444540022488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444540025577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444540027117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444540176626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444540178241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444540178316
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444540180121
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444540181125
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444540184279
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444540184933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444540187687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444540188754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444540189649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444540346828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444540378599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444540431379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444540435411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444540436320
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444540438976
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444540440097
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1444540441007
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444540443181
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444540454185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444540456679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444540457549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444540458711
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444540460310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444540461387
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444540461389
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1444540462344
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444540464547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444540549981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444540553837
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444540557277
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1444540558239
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444540560418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444540577094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444540933033
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444540933041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444540961326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444541222148
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1444541222555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1444541270142
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1444541271039
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444541273961
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444541275109
