what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444547864860
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1444547865819
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444547868174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444547901564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444548399541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444548404032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444548588599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444548589635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444548656974
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444548656987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444548665731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444548666386
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444548669352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444548669400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444548670644
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444548670646
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1444548671551
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444548673915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444548729285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444548849949
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444548855052
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1444548856021
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444548858394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444548863894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444548878850
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444548878971
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444548881060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444548885743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444548886444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444548888083
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444548889427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444548890708
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444548890710
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1444548891662
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, /cygdrive/c/Users/MrBigBear/Desktop/SYSTEMV3/software/SYSTEM/SYSTEM.elf] return code: 134",1444548895065
error,log,,,"Downloading ELF Process failed",1444548895088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444548895184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444548897963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444548900414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444548914097
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444548914539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444548927733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444548936953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444548938197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444549023607
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444549033504
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444549034693
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444549035066
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444549035790
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444549036228
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1444549071872
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1444549073395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1444549081467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444549085060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444549120811
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444549124770
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444549128779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444549133453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444549324319
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444549330759
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444549332022
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1444549332983
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444549335356
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444549340777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444549342528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444549343189
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444549344855
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444549346209
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444549347473
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444549348102
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1444549348436
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1444549369772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444549369824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444549370177
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444549373217
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444549374500
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1444549375462
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444549377855
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444549444611
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444549460200
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444549461577
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444549467085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444549478927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444549480237
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444549483341
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444549484609
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1444549485583
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444549487954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444549491945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444549513506
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444549513518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444549522706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444549901249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1444549924059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1444549924249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1444549924678
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1444549924952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1444549944583
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444549948930
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444549949451
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1444549951194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444549952003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444549952679
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444549955963
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444549957276
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1444549958205
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444549960580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444549965250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444549985414
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444549985427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444549993813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444550021772
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444550026788
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1444550027183
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444550028143
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1444550029070
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444550029192
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444550030410
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444550031438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444550034155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444550110321
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444550110334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444550145526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444550163392
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1444550188775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444550188827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444550189124
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444550192236
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444550193525
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1444550194488
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444550196865
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444550213036
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1444550262213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444550262266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444550262496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444550264465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444550267374
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444550267716
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444550269056
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1444550270004
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444550270846
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1444550274923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444550274975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444550275324
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444550280017
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444550281388
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1444550282351
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444550284747
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444550308686
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444550310111
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444550312008
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444550313181
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444550313857
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444550314850
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444550315896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444550317390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444550452288
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444550453197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444550454365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444550490385
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444550490396
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444550493326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444550499988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444550500627
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444550503741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444550503808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444550505099
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444550505101
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1444550506064
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444550508504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444550733973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444550775647
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444550777291
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444550778081
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444550782282
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444550796442
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444550800513
