what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1444550851441
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1444550851754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444550853594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444550958203
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444550959648
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444550962923
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444550964278
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444550965565
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444550967296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1444551005885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444551014831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444551038627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444551040137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444551040883
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444551044044
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444551045409
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1444551046325
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444551046465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444551056585
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444551062092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444551062103
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444551062124
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444551073584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444551077799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444551078509
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444551081503
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444551082842
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1444551083809
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444551086203
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444551106796
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444551107805
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444551111063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444551116839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444551117469
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444551120569
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444551121884
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1444551122849
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444551125267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444551169897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444551217679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444551218776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444551320998
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444551322356
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444551326741
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444551343274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444551347824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444551717755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444551718844
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444551753372
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444551755428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444551757076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444551758364
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444551760084
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444551762223
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444551763451
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444551764081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444551767447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444551963225
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1444551970532
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1444551973133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1444551973702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444552002734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444552003475
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444552010054
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444552011384
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1444552012349
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444552013954
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1444552019481
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1444552021015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444552021065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444552021530
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444552024631
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444552026007
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1444552026927
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1444552029344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444552031259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444552059661
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1444552059673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1444552086583
