2	0	-10
2	0	-10
36	-15	30
35	-40	35
35	0	75
37	25	-15
37	10	-20
38	0	0
37	30	-5
35	0	0
35	0	5
34	0	0
37	20	-15
34	0	0
38	0	-75
36	-25	-45
34	0	0
35	0	5
38	0	0
36	15	50
36	-20	-45
37	30	-20
61	0	0
37	20	-20
37	40	-25
35	-40	-10
37	25	-15
37	30	-15
34	0	0
32	0	0
34	0	0
39	0	0
38	0	0
34	0	5
38	0	0
33	0	0
36	-20	-45
35	0	5
33	0	15
37	25	-15
35	-55	0
34	0	0
35	0	10
33	0	20
37	35	5
34	0	0
35	0	65
33	0	0
38	50	25
37	0	50
34	0	0
34	0	0
37	15	40
37	10	30
35	0	0
38	0	40
35	0	0
35	0	60
35	-40	25
37	10	40
35	0	0
35	0	0
34	0	0
38	50	25
36	-5	-15
34	0	25
35	0	0
35	0	0
37	0	80
34	0	0
36	-10	-15
35	0	0
35	0	0
35	0	0
37	30	55
37	0	0
36	0	0
35	0	0
37	15	45
61	0	0
37	30	65
37	0	0
35	0	0
35	0	0
36	0	0
61	0	0
37	10	30
37	0	50
35	0	0
35	0	0
35	0	0
35	0	0
36	0	0
35	0	0
35	0	0
35	0	0
36	-15	20
37	5	5
36	5	30
38	0	0
38	0	0
38	0	0
40	0	0
34	0	0
36	-5	-15
34	0	15
33	0	0
60	0	0
34	0	0
37	15	50
35	0	0
35	0	0
37	10	35
37	25	15
35	0	0
38	75	40
35	0	0
37	15	35
37	5	5
36	-25	15
35	0	0
35	0	0
36	-15	15
36	-25	-10
36	-5	-15
34	0	0
35	0	0
36	-10	35
36	-15	-30
36	-10	-15
34	0	15
34	0	0
35	0	0
37	30	55
37	0	0
34	0	0
33	0	0
37	10	35
37	10	35
35	0	0
38	0	45
35	0	0
35	0	0
61	0	0
36	-5	-15
34	0	0
34	0	0
34	0	0
35	0	50
35	0	-20
37	20	-20
33	0	0
33	0	0
33	0	0
37	10	30
36	-10	-10
33	0	0
33	0	0
34	0	0
35	0	0
33	0	15
36	0	5
34	0	0
35	0	55
36	-15	-35
37	20	-20
36	10	45
34	0	0
39	0	0
38	0	0
37	25	-20
34	0	0
32	0	0
34	0	0
35	0	5
35	0	-65
37	20	-20
33	0	0
35	0	-40
34	0	0
37	30	-15
37	25	-25
36	0	0
35	-75	-15
34	0	0
37	25	-20
34	0	0
38	0	-80
37	25	-60
36	-10	-10
36	5	25
34	0	0
39	0	0
37	40	-65
37	20	-20
61	0	0
39	0	0
37	0	0
37	0	-55
37	25	-30
39	0	0
38	70	-30
37	0	0
35	-70	-25
37	25	-15
38	70	-30
38	0	0
35	0	-75
37	10	-15
35	0	0
37	10	-15
34	0	0
36	10	55
33	0	0
37	20	-20
37	30	15
35	0	75
37	50	35
36	-10	25
36	10	30
37	40	20
37	0	0
37	30	-55
36	-10	35
61	0	0
37	40	15
37	0	0
37	10	-60
37	30	-50
36	-15	25
17	0	0
17	0	0
37	10	-15
34	0	0
37	10	-15
34	0	0
37	55	35
35	0	0
37	25	-15
37	30	15
37	30	35
36	5	40
37	10	-15
37	30	-15
38	0	0
34	0	0
39	0	0
37	35	-60
36	0	25
60	0	0
60	0	0
35	-60	40
37	25	-65
37	45	25
37	25	25
35	-65	45
37	10	-20
37	25	-30
38	0	0
37	80	40
35	0	0
35	0	0
37	5	25
36	-15	25
35	-40	55
35	0	60
36	-10	35
36	5	30
36	-15	30
35	0	75
35	0	60
37	10	30
60	0	0
60	0	0
35	-60	45
37	30	-55
36	-15	30
61	0	0
60	0	0
35	-50	40
35	-50	30
36	-15	30
36	-15	30
34	0	60
35	-65	40
35	0	0
37	15	-10
36	-75	-75
37	30	10
36	-10	20
37	20	-20
36	0	25
36	10	45
37	25	-65
37	25	-25
37	15	-20
38	0	0
35	0	0
37	25	-55
37	10	-15
61	0	0
61	0	0
36	0	0
36	0	0
37	40	-65
36	-10	30
36	-15	30
36	-15	30
35	0	5
37	25	-15
36	-10	35
37	80	40
35	0	85
64	0	0
37	10	30
36	-10	35
36	15	50
35	0	80
36	0	25
36	-10	50
35	0	65
35	0	0
35	0	0
35	0	50
36	5	30
60	0	0
35	-60	45
35	-30	40
40	0	0
40	0	0
63	0	0
63	0	0
39	0	0
36	-5	35
35	-45	15
35	0	50
34	0	0
35	0	80
36	-10	35
40	0	0
40	0	0
38	0	0
38	0	0
39	0	0
36	-20	-5
36	-5	-5
34	0	25
33	0	0
36	-25	-20
39	0	0
40	0	0
63	0	0
63	0	0
40	0	0
40	0	0
40	0	0
39	0	0
39	0	0
63	0	0
63	0	0
40	0	0
36	-5	40
39	0	0
39	0	0
39	0	0
39	0	0
40	0	0
36	-10	35
36	5	30
40	0	0
38	0	0
40	0	0
40	0	0
35	0	50
37	10	30
35	0	0
34	0	0
34	0	0
35	0	0
39	0	0
40	0	0
39	0	0
36	-10	40
37	15	30
37	30	55
38	0	0
61	0	0
62	0	0
37	10	40
37	35	65
34	0	0
34	0	0
61	0	0
62	0	0
37	15	40
36	5	30
35	0	0
35	0	0
35	0	0
38	0	45
34	0	0
36	-5	-15
34	0	15
34	0	40
36	-10	-35
34	0	5
36	-10	-10
35	0	55
37	10	35
37	20	55
37	0	0
61	0	0
60	0	0
37	15	35
36	-10	35
35	-60	45
34	0	0
61	0	0
35	0	50
36	-15	-30
36	-5	-15
35	0	0
35	0	0
35	0	0
35	0	0
36	-25	-10
40	0	0
38	0	0
40	0	0
38	0	0
36	0	0
35	-45	30
36	-5	-15
34	0	20
36	-25	-45
36	-15	-25
34	0	5
