68	0	0
47	5	15
40	0	0
40	0	0
47	-5	30
14	0	0
47	5	10
47	10	20
40	0	0
47	-10	20
50	0	70
47	-5	5
49	45	-5
48	0	0
50	0	-10
51	0	45
47	-5	5
49	0	-40
44	0	0
49	0	-15
47	-10	40
47	0	10
49	0	-5
47	-10	-25
45	0	20
46	0	0
47	0	0
45	0	0
43	0	-40
47	5	25
47	5	10
45	0	40
48	40	40
47	0	30
49	0	20
47	5	10
49	60	5
48	0	0
50	0	-10
50	0	55
47	5	10
48	55	-50
44	0	0
50	0	-60
47	-15	35
39	0	0
49	0	-40
45	0	0
50	0	-25
46	0	0
47	0	0
39	0	0
50	0	0
48	5	20
48	-45	-25
81	0	0
49	50	0
47	-5	30
49	0	15
47	0	10
7	0	0
47	0	0
40	0	0
50	0	65
41	0	0
48	55	-50
44	0	0
47	-25	-20
51	0	40
47	10	20
49	0	-30
44	0	0
47	-20	0
46	0	30
47	0	10
45	0	0
47	-25	-25
47	-20	-5
2	0	-10
2	0	-10
47	-5	40
50	0	15
47	0	10
46	-50	20
48	0	5
2	0	-10
2	0	-10
48	45	-55
43	0	0
47	-30	-20
51	0	40
47	0	5
49	0	-45
47	-10	-25
47	5	15
47	-65	-10
46	-55	20
47	-30	-25
47	-20	-5
46	0	0
47	0	0
44	0	0
44	0	0
47	0	0
55	0	0
48	40	-10
49	75	-40
46	0	0
39	0	0
46	0	0
50	0	0
48	0	-75
53	0	0
54	0	0
47	0	0
47	0	85
54	0	0
48	40	-15
51	0	60
0	0	0
55	0	0
49	35	-10
48	35	-10
2	0	-15
47	0	0
55	0	0
48	45	-10
48	35	-10
0	0	0
45	0	0
46	0	0
47	15	50
46	-35	5
0	0	0
44	0	0
47	0	0
54	0	0
58	0	0
57	0	0
2	0	-10
44	0	0
46	0	0
44	0	0
45	0	45
49	0	15
47	0	20
48	50	-15
44	0	0
39	0	0
47	-5	30
47	5	10
50	0	-40
39	0	0
39	0	0
46	0	0
47	0	0
46	0	0
49	0	10
47	5	20
2	0	-10
2	0	-10
50	0	10
40	0	0
39	0	0
39	0	0
49	35	-10
47	0	0
46	0	0
50	0	65
47	5	10
49	0	0
46	0	0
49	0	-35
47	5	10
47	5	10
47	10	20
43	0	0
49	0	-25
47	5	10
47	0	80
44	0	0
45	0	0
47	-30	35
47	5	10
44	0	0
47	0	0
44	0	0
45	0	45
19	0	0
2	0	-10
44	0	0
47	0	0
54	0	0
58	0	0
53	0	0
2	0	-10
44	0	5
56	0	0
49	0	-10
49	0	0
49	0	0
46	0	0
47	25	60
54	0	0
48	35	-10
47	0	0
47	0	0
56	0	0
49	45	-5
46	0	0
48	35	-10
43	0	0
47	0	0
55	0	0
48	45	-10
48	35	-10
67	0	0
46	0	0
46	0	0
48	40	-15
11	0	0
38	0	0
54	0	0
47	25	60
48	40	-15
49	55	-15
46	0	0
55	0	0
47	25	60
48	35	-10
45	0	0
49	0	0
46	0	0
54	0	0
47	0	0
45	0	0
48	40	-10
45	0	0
47	0	0
55	0	0
48	45	-10
48	35	-10
0	0	0
47	0	85
55	0	0
48	40	-15
49	0	-70
2	0	-10
45	0	0
46	0	0
47	15	50
46	-35	5
46	0	0
45	0	0
47	30	60
44	0	0
48	35	-10
48	0	0
46	0	0
43	0	0
47	25	60
48	35	-10
45	0	0
49	0	0
46	0	0
43	0	0
46	0	0
44	0	0
48	35	-10
44	0	0
45	0	0
43	0	0
47	30	55
48	35	-10
45	0	0
44	0	0
46	0	0
46	0	60
46	-55	20
49	0	-75
45	0	0
47	0	55
47	0	30
48	30	0
49	0	-70
46	0	0
44	0	0
46	0	0
47	15	50
44	0	0
48	0	0
46	0	0
46	0	0
0	0	0
47	10	55
39	0	0
47	-25	-15
47	-15	0
46	0	0
46	0	0
46	0	0
47	-10	25
47	10	20
47	5	20
46	-55	25
47	-5	5
47	-15	25
51	0	40
0	0	0
48	45	-55
47	-20	-40
48	0	80
51	0	50
47	0	5
48	55	-60
47	-25	-20
48	25	55
47	0	5
68	0	0
47	-10	-25
47	-20	0
46	0	30
39	0	0
47	-25	-20
47	-10	-25
47	0	10
81	0	0
2	0	-10
47	-15	25
50	0	15
47	0	10
7	0	0
40	0	0
47	-10	25
50	0	55
47	0	5
48	50	-45
43	0	0
47	-30	-20
50	0	55
2	0	-10
49	0	-30
44	0	0
47	-15	-5
47	-10	45
47	0	5
49	0	-45
47	-10	-25
47	0	10
80	0	0
47	0	0
45	0	0
47	-5	25
47	-10	50
47	-5	15
49	40	-10
47	-10	25
51	0	20
47	0	5
46	-50	20
47	0	0
47	-15	25
51	0	50
47	0	5
49	0	-70
