126	0	0
127	0	0
127	0	0
124	-35	-65
125	-10	-30
127	0	0
127	0	0
127	0	0
125	-20	-50
43	0	0
39	0	0
2	0	-10
127	0	10
125	0	30
89	0	0
100	0	0
20	0	0
126	0	0
125	5	10
122	0	0
123	0	45
126	40	-20
126	40	-45
126	35	-45
125	-15	-35
127	0	35
3	0	0
2	0	-10
2	0	-10
2	0	-10
126	0	0
123	0	0
124	0	0
127	0	-20
2	0	-10
2	0	-15
2	0	-10
126	0	0
106	0	0
124	0	-35
122	0	40
123	0	-5
126	35	-40
125	-40	-45
124	-40	-5
127	0	10
124	0	0
126	0	0
126	50	15
125	-10	25
2	0	-10
123	0	0
127	0	-55
125	-15	-30
125	0	0
124	0	0
126	0	0
124	0	0
2	0	-10
100	0	0
127	0	-55
125	0	0
125	0	0
100	0	0
100	0	0
107	0	0
153	0	0
123	0	35
125	10	-15
126	15	-20
127	0	-60
126	0	0
127	0	-35
126	0	0
126	0	0
125	-35	-40
126	20	-35
127	0	0
122	0	0
127	0	-10
127	0	20
124	-40	0
126	0	0
123	0	45
125	-35	-30
125	-15	-35
126	35	-40
124	-40	-5
123	0	0
125	0	0
125	-75	-65
125	-15	-35
126	10	-40
74	0	0
109	0	0
71	0	0
84	0	0
124	0	0
127	45	0
125	-35	-40
127	0	-50
127	0	-50
127	0	-55
127	0	-45
126	35	-35
125	0	-70
127	0	-70
127	0	-55
124	0	0
125	0	0
123	0	-55
128	0	-5
127	0	0
129	0	0
127	0	15
124	0	0
0	0	0
2	0	-10
2	0	-10
2	0	-10
2	0	-10
2	0	-10
3	0	0
2	0	-10
2	0	-10
124	-65	30
126	40	-55
123	0	0
127	0	-55
125	-30	-55
127	0	-65
126	35	-25
124	-45	0
125	5	-10
123	0	0
123	0	0
127	0	-30
126	0	0
2	0	-10
2	0	-10
125	0	0
125	0	0
126	0	0
125	0	0
130	0	-60
126	45	0
127	0	0
68	0	0
106	0	0
130	0	70
107	0	0
128	0	0
123	0	0
123	0	0
126	35	-50
128	0	0
127	0	-40
126	0	0
122	0	0
121	0	0
123	0	45
126	0	0
126	0	0
128	0	0
122	0	45
123	0	60
127	0	0
127	0	0
125	0	-25
128	0	-30
123	0	-15
124	-45	30
127	0	0
124	0	0
124	0	-80
126	0	0
121	0	0
124	-35	15
127	0	80
123	-75	15
127	80	-5
107	0	0
122	0	35
126	40	5
124	0	0
122	0	0
123	0	0
127	0	-15
126	0	0
126	0	0
126	35	-55
123	0	35
125	0	0
121	0	0
126	0	0
125	0	0
126	0	0
126	0	0
125	-30	-55
127	0	-35
122	0	40
127	0	-55
127	0	10
126	0	0
128	0	0
126	35	-45
124	0	0
126	35	-40
126	0	0
125	0	0
126	0	0
126	40	-55
126	40	-55
127	0	-80
123	0	0
125	0	0
126	0	0
126	0	-75
125	-40	-55
126	40	-45
127	0	0
127	0	-45
126	35	-20
127	0	-55
126	0	0
125	0	0
125	0	0
124	0	0
125	0	0
126	0	0
126	30	-45
126	30	-25
126	0	0
125	0	0
127	0	-25
128	0	0
120	0	0
123	-75	-5
128	0	-5
125	0	10
101	0	0
123	0	0
127	0	-50
125	-15	-30
125	0	0
125	-50	-65
124	0	0
124	0	75
124	-40	0
125	10	10
124	-40	15
125	0	0
126	40	-45
124	-55	-25
126	0	0
124	-60	30
125	0	0
123	0	0
126	0	0
127	0	-70
127	0	0
126	35	-55
124	-30	20
127	0	0
125	0	0
127	0	0
124	0	-50
126	35	-45
122	0	5
125	-10	-15
126	40	-45
126	10	-25
124	-40	-30
126	30	-25
127	0	-55
123	-75	30
127	0	-75
2	0	-10
2	0	-10
126	0	-70
126	40	-45
126	35	-35
124	-45	5
125	-30	-55
127	0	-55
127	0	-30
125	-10	-15
126	35	-45
124	0	0
126	35	-40
126	30	-25
124	-20	5
124	0	0
125	0	0
126	0	0
124	0	0
127	0	0
126	0	0
124	0	0
123	0	0
127	0	-5
2	0	-10
2	0	-15
2	0	-10
126	0	-75
126	0	-75
124	0	0
125	0	0
126	35	-20
126	40	-45
126	40	-45
128	0	0
125	-30	-55
100	0	0
70	0	0
124	-50	25
125	-10	-25
124	-60	35
125	-10	-25
122	0	0
126	0	0
124	0	0
122	0	0
126	40	-45
126	0	-75
127	0	-45
127	0	0
123	0	0
126	40	-45
127	0	-30
125	-10	-15
126	35	-40
124	0	-35
126	35	-45
127	0	-35
125	-15	-20
126	35	-10
126	35	-50
124	-75	-30
126	0	0
125	0	0
125	0	0
126	35	-45
126	0	55
125	-80	-65
127	0	-65
126	30	-30
127	65	-35
124	-50	10
124	-40	25
123	-65	20
124	0	-30
126	30	-30
125	-15	-20
2	0	-15
2	0	-15
123	0	0
123	0	0
124	0	0
126	35	-45
125	-75	-65
126	35	-45
128	0	0
125	0	0
125	0	0
122	0	0
127	0	-15
124	-40	10
124	0	0
123	0	0
124	0	80
126	0	0
126	35	-50
125	-30	-45
127	0	-65
125	-25	-40
126	40	-55
125	-25	-40
2	0	-10
2	0	-10
2	0	-10
3	0	0
126	0	0
126	35	-35
127	0	-45
126	25	-35
124	-45	-10
127	0	-65
127	0	-35
125	-15	-15
126	35	-35
124	-40	-5
123	0	5
126	35	-45
127	0	-65
127	65	-30
124	-15	65
125	0	0
126	0	0
127	0	0
124	0	0
126	40	-50
127	0	0
127	0	-50
126	0	0
126	40	5
124	-35	20
123	0	0
122	0	30
126	0	0
126	0	-75
126	0	0
125	20	45
125	0	0
125	30	60
125	-25	-30
127	0	-40
126	0	0
