0	0	0
37	0	0
44	0	0
30	0	0
20	0	0
39	0	25
39	0	-20
16	0	0
40	0	-10
40	0	-25
33	0	0
29	0	0
40	0	-35
19	0	0
40	0	-70
40	0	-65
19	0	0
40	0	-25
16	0	0
31	0	0
29	0	0
17	0	0
31	0	0
18	0	0
31	0	0
17	0	0
29	0	0
29	0	0
29	0	0
29	0	0
31	0	0
28	0	0
39	0	-25
19	0	0
33	0	15
40	0	-40
27	0	0
30	0	0
39	0	0
21	0	0
16	0	0
29	0	0
30	0	0
33	0	0
40	0	-10
17	0	0
30	0	0
19	0	0
39	0	0
30	0	0
18	0	0
32	0	0
33	0	40
20	0	0
33	0	35
29	0	0
19	0	0
29	0	0
33	0	45
19	0	0
27	0	0
38	0	10
25	0	0
16	0	0
29	0	0
38	0	-30
17	0	0
30	0	0
39	0	-20
20	0	0
27	0	0
39	0	-5
29	0	0
28	0	0
29	0	0
20	0	0
16	0	0
29	0	0
20	0	0
32	0	0
29	0	0
38	0	0
29	0	0
16	0	0
40	0	-30
17	0	0
20	0	0
27	0	0
29	0	0
42	0	0
19	0	0
39	0	0
29	0	0
20	0	0
29	0	0
29	0	0
31	0	0
19	0	0
39	0	0
40	0	-5
16	0	0
38	0	0
39	0	-5
20	0	0
38	0	0
29	0	0
20	0	0
33	0	0
29	0	0
29	0	0
19	0	0
32	0	0
39	0	-20
18	0	0
26	0	0
40	0	-65
41	0	0
18	0	0
28	0	0
20	0	0
23	0	0
30	0	0
31	0	0
39	0	80
24	0	0
38	0	45
39	0	80
28	0	0
38	0	0
39	0	25
23	0	0
16	0	0
41	0	-40
25	0	0
38	0	5
39	0	-35
28	0	0
29	0	0
31	0	0
26	0	0
38	0	0
39	0	-20
17	0	0
29	0	0
40	0	-75
29	0	0
27	0	0
29	0	0
19	0	0
26	0	0
28	0	0
29	0	0
29	0	0
24	0	0
39	0	-20
40	0	-25
18	0	0
31	0	0
16	0	0
19	0	0
29	0	0
16	0	0
39	0	0
20	0	0
31	0	0
39	0	25
16	0	0
16	0	0
33	0	40
20	0	0
38	0	0
29	0	0
29	0	0
30	0	0
29	0	0
39	0	0
19	0	0
40	0	0
39	0	-5
17	0	0
30	0	0
40	0	-25
20	0	0
33	0	0
29	0	0
29	0	0
31	0	0
28	0	0
30	0	0
40	0	-5
19	0	0
39	0	5
42	0	0
18	0	0
29	0	0
29	0	0
19	0	0
39	0	-5
40	0	-25
19	0	0
30	0	0
16	0	0
28	0	0
19	0	0
29	0	0
39	0	80
17	0	0
30	0	0
39	0	25
29	0	0
28	0	0
41	0	-45
18	0	0
31	0	0
39	0	25
40	0	-75
18	0	0
39	0	0
28	0	0
21	0	0
39	0	25
40	0	-75
18	0	0
41	0	-45
39	0	30
18	0	0
38	0	45
31	0	0
19	0	0
31	0	0
29	0	0
28	0	0
41	0	0
29	0	0
16	0	0
16	0	0
16	0	0
39	0	25
17	0	0
29	0	0
40	0	-35
19	0	0
0	0	0
39	0	25
28	0	0
30	0	0
40	0	-70
17	0	0
25	0	0
29	0	0
29	0	0
38	0	0
30	0	0
29	0	0
29	0	0
25	0	0
38	0	0
30	0	0
20	0	0
28	0	0
16	0	0
39	0	25
23	0	0
38	0	5
20	0	0
24	0	0
19	0	0
29	0	0
25	0	0
31	0	0
29	0	0
29	0	0
22	0	0
30	0	0
39	0	0
24	0	0
29	0	0
40	0	-10
40	0	-30
18	0	0
30	0	0
28	0	0
19	0	0
39	0	20
40	0	-75
20	0	0
10	0	0
16	0	0
20	0	0
16	0	0
29	0	0
33	0	20
16	0	0
0	0	0
32	0	0
19	0	0
33	0	0
34	0	0
0	0	0
16	0	0
18	0	0
39	0	0
29	0	0
18	0	0
41	0	-40
16	0	0
30	0	0
39	0	25
40	0	-70
29	0	0
30	0	0
28	0	0
19	0	0
39	0	-5
40	0	-30
18	0	0
38	0	75
40	0	-5
18	0	0
29	0	0
40	0	-35
20	0	0
38	0	0
39	0	-60
20	0	0
27	0	0
40	0	-25
20	0	0
38	0	0
29	0	0
20	0	0
19	0	0
19	0	0
39	0	0
19	0	0
33	0	0
39	0	-20
28	0	0
0	0	0
40	0	-25
29	0	0
32	0	0
29	0	0
16	0	0
29	0	0
20	0	0
39	0	0
29	0	0
22	0	0
39	0	-20
33	0	40
20	0	0
39	0	0
29	0	0
0	0	0
29	0	0
18	0	0
39	0	0
20	0	0
38	0	0
39	0	-20
18	0	0
15	0	0
40	0	-25
29	0	0
40	0	0
29	0	0
20	0	0
29	0	0
20	0	0
39	0	0
19	0	0
33	0	0
39	0	-20
40	0	-25
0	0	0
39	0	0
29	0	0
32	0	0
29	0	0
16	0	0
40	0	0
30	0	0
39	0	0
39	0	-20
20	0	0
30	0	0
33	0	40
20	0	0
38	0	0
29	0	0
20	0	0
16	0	0
16	0	0
39	0	0
19	0	0
38	0	0
39	0	-20
18	0	0
15	0	0
40	0	-25
20	0	0
33	0	0
29	0	0
20	0	0
29	0	0
30	0	0
39	0	0
17	0	0
31	0	0
39	0	-20
40	0	-25
29	0	0
39	0	0
29	0	0
0	0	0
39	0	-20
40	0	-25
20	0	0
29	0	0
29	0	0
0	0	0
29	0	0
20	0	0
39	0	0
19	0	0
38	0	0
29	0	0
20	0	0
16	0	0
30	0	0
39	0	0
17	0	0
38	0	5
32	0	0
18	0	0
19	0	0
40	0	-35
19	0	0
33	0	0
39	0	-20
40	0	-25
19	0	0
41	0	-45
27	0	0
22	0	0
39	0	-20
40	0	-25
19	0	0
39	0	0
29	0	0
0	0	0
39	0	-60
40	0	-25
20	0	0
29	0	0
29	0	0
18	0	0
19	0	0
18	0	0
39	0	80
18	0	0
38	0	5
18	0	0
18	0	0
18	0	0
41	0	-45
17	0	0
30	0	0
39	0	-20
40	0	-75
19	0	0
39	0	0
19	0	0
32	0	0
39	0	-20
40	0	-25
19	0	0
40	0	-35
39	0	-60
20	0	0
39	0	5
41	0	-40
18	0	0
38	0	10
32	0	0
19	0	0
29	0	0
40	0	-30
20	0	0
38	0	0
39	0	-20
18	0	0
27	0	0
40	0	-25
20	0	0
32	0	0
29	0	0
18	0	0
29	0	0
29	0	0
39	0	0
17	0	0
30	0	0
39	0	-20
40	0	-25
19	0	0
39	0	0
29	0	0
32	0	0
39	0	-60
40	0	-25
20	0	0
29	0	0
29	0	0
0	0	0
28	0	0
18	0	0
41	0	-40
18	0	0
38	0	10
32	0	0
20	0	0
18	0	0
41	0	-40
20	0	0
32	0	0
39	0	-60
18	0	0
15	0	0
40	0	-25
20	0	0
32	0	0
29	0	0
18	0	0
29	0	0
30	0	0
39	0	0
28	0	0
21	0	0
39	0	-20
40	0	-25
19	0	0
39	0	0
29	0	0
0	0	0
39	0	-20
40	0	-25
20	0	0
29	0	0
29	0	0
18	0	0
19	0	0
18	0	0
39	0	0
19	0	0
38	0	0
28	0	0
29	0	0
16	0	0
29	0	0
39	0	0
17	0	0
30	0	0
39	0	-20
28	0	0
19	0	0
40	0	-35
19	0	0
32	0	0
39	0	-60
40	0	-25
19	0	0
41	0	-45
39	0	-20
19	0	0
39	0	5
41	0	-40
18	0	0
38	0	5
24	0	0
20	0	0
29	0	0
41	0	-40
20	0	0
38	0	0
39	0	-20
20	0	0
15	0	0
40	0	-25
20	0	0
